2025-12-10T05:07:09.314510 -130.1704101
2025-12-10T05:46:14.211238 subsystem_status: 4
2025-12-10T05:46:14.212737 flight_mode: 0
2025-12-10T05:46:14.213742 low_power_mode: 0
2025-12-10T05:46:14.214745 status_events: 158
2025-12-10T05:46:14.215245 acceleration: 11.6000
2025-12-10T05:46:14.215745 height_pressure: 19.20
2025-12-10T05:46:14.216745 height_gnss: 1.10
2025-12-10T05:46:14.217245 lat_gnss: -30.6437721
2025-12-10T05:46:14.217746 lon_gnss: -131.5394897
2025-12-10T05:46:14.228543 battery_voltage: 11.15
2025-12-10T05:46:14.229559 rssi: -63.00
2025-12-10T05:46:14.230559 time_since_last_packet: 125
2025-12-10T05:46:14.348414 temperature > 80 C: 80
2025-12-10T05:46:14.349915 subsystem_status: 0
2025-12-10T05:46:14.351913 flight_mode: 0
2025-12-10T05:46:14.352412 low_power_mode: 1
2025-12-10T05:46:14.355918 status_events: 158
2025-12-10T05:46:14.356429 acceleration: 4.3000
2025-12-10T05:46:14.357429 height_pressure: 20.00
2025-12-10T05:46:14.359922 height_gnss: 21.90
2025-12-10T05:46:14.360922 lat_gnss: -71.4746551
2025-12-10T05:46:14.363926 lon_gnss: 128.9446105
2025-12-10T05:46:14.364929 battery_voltage: 5.61
2025-12-10T05:46:14.367928 rssi: -51.00
2025-12-10T05:46:14.368930 time_since_last_packet: 125
2025-12-10T05:46:14.495038 temperature > 80 C: 39
2025-12-10T05:46:14.496542 subsystem_status: 1
2025-12-10T05:46:14.497043 flight_mode: 1
2025-12-10T05:46:14.498041 low_power_mode: 0
2025-12-10T05:46:14.499542 status_events: 68
2025-12-10T05:46:14.500043 acceleration: 0.7900
2025-12-10T05:46:14.503041 height_pressure: 14.80
2025-12-10T05:46:14.504548 height_gnss: 4.10
2025-12-10T05:46:14.507554 lat_gnss: 39.1688079
2025-12-10T05:46:14.508552 lon_gnss: 107.6118316
2025-12-10T05:46:14.511553 battery_voltage: 5.88
2025-12-10T05:46:14.512555 rssi: -32.00
2025-12-10T05:46:14.514057 time_since_last_packet: 125
2025-12-10T05:46:14.640141 temperature > 80 C: 87
2025-12-10T05:46:14.642656 subsystem_status: 6
2025-12-10T05:46:14.645180 flight_mode: 1
2025-12-10T05:46:14.647676 low_power_mode: 0
2025-12-10T05:46:14.649176 status_events: 2
2025-12-10T05:46:14.650175 acceleration: 15.8700
2025-12-10T05:46:14.651176 height_pressure: 12.00
2025-12-10T05:46:14.652175 height_gnss: 21.50
2025-12-10T05:46:14.652676 lat_gnss: 6.2387452
2025-12-10T05:46:14.653682 lon_gnss: -140.9498291
2025-12-10T05:46:14.654688 battery_voltage: 7.72
2025-12-10T05:46:14.655686 rssi: -98.00
2025-12-10T05:46:14.658685 time_since_last_packet: 125
2025-12-10T05:46:14.784637 temperature > 80 C: 43
2025-12-10T05:46:14.786138 subsystem_status: 3
2025-12-10T05:46:14.787139 flight_mode: 0
2025-12-10T05:46:14.787640 low_power_mode: 0
2025-12-10T05:46:14.788138 status_events: 216
2025-12-10T05:46:14.790137 acceleration: 14.7300
2025-12-10T05:46:14.790637 height_pressure: 26.20
2025-12-10T05:46:14.794139 height_gnss: 7.60
2025-12-10T05:46:14.795142 lat_gnss: 85.2557220
2025-12-10T05:46:14.798143 lon_gnss: 53.9391746
2025-12-10T05:46:14.799142 battery_voltage: 10.36
2025-12-10T05:46:14.799642 rssi: -82.00
2025-12-10T05:46:14.802142 time_since_last_packet: 126
2025-12-10T05:46:14.928620 temperature > 80 C: 76
2025-12-10T05:46:14.929627 subsystem_status: 5
2025-12-10T05:46:14.930627 flight_mode: 0
2025-12-10T05:46:14.931127 low_power_mode: 0
2025-12-10T05:46:14.933127 status_events: 169
2025-12-10T05:46:14.934132 acceleration: 1.2000
2025-12-10T05:46:14.937641 height_pressure: 1.30
2025-12-10T05:46:14.938641 height_gnss: 10.00
2025-12-10T05:46:14.939140 lat_gnss: -9.4684629
2025-12-10T05:46:14.941674 lon_gnss: -145.6138763
2025-12-10T05:46:14.942677 battery_voltage: 5.39
2025-12-10T05:46:14.945798 rssi: -54.00
2025-12-10T05:46:14.946298 time_since_last_packet: 126
2025-12-10T05:46:15.072281 temperature > 80 C: 31
2025-12-10T05:46:15.072789 subsystem_status: 5
2025-12-10T05:46:15.074295 flight_mode: 0
2025-12-10T05:46:15.076794 low_power_mode: 0
2025-12-10T05:46:15.077795 status_events: 11
2025-12-10T05:46:15.078294 acceleration: 12.6100
2025-12-10T05:46:15.080795 height_pressure: 28.50
2025-12-10T05:46:15.082295 height_gnss: 19.00
2025-12-10T05:46:15.085300 lat_gnss: 43.1875343
2025-12-10T05:46:15.085802 lon_gnss: 19.8306808
2025-12-10T05:46:15.089300 battery_voltage: 7.92
2025-12-10T05:46:15.089800 rssi: -84.00
2025-12-10T05:46:15.092807 time_since_last_packet: 126
2025-12-10T05:46:15.218968 temperature > 80 C: 33
2025-12-10T05:46:15.219973 subsystem_status: 4
2025-12-10T05:46:15.220970 flight_mode: 0
2025-12-10T05:46:15.221470 low_power_mode: 1
2025-12-10T05:46:15.222470 status_events: 223
2025-12-10T05:46:15.224475 acceleration: 2.0300
2025-12-10T05:46:15.224975 height_pressure: 15.90
2025-12-10T05:46:15.228475 height_gnss: 0.00
2025-12-10T05:46:15.229476 lat_gnss: 44.4301109
2025-12-10T05:46:15.232481 lon_gnss: -171.7796783
2025-12-10T05:46:15.232984 battery_voltage: 11.22
2025-12-10T05:46:15.234496 rssi: -65.00
2025-12-10T05:46:15.236499 time_since_last_packet: 125
2025-12-10T05:46:15.362238 temperature > 80 C: 64
2025-12-10T05:46:15.363741 subsystem_status: 4
2025-12-10T05:46:15.364244 flight_mode: 1
2025-12-10T05:46:15.364743 low_power_mode: 1
2025-12-10T05:46:15.367744 status_events: 130
2025-12-10T05:46:15.368244 acceleration: 4.7200
2025-12-10T05:46:15.369244 height_pressure: 1.70
2025-12-10T05:46:15.371743 height_gnss: 27.10
2025-12-10T05:46:15.372744 lat_gnss: -33.7580490
2025-12-10T05:46:15.375749 lon_gnss: -20.2096385
2025-12-10T05:46:15.376750 battery_voltage: 8.39
2025-12-10T05:46:15.379750 rssi: -98.00
2025-12-10T05:46:15.380749 time_since_last_packet: 126
2025-12-10T05:46:15.508281 temperature > 80 C: 81
2025-12-10T05:46:15.511783 subsystem_status: 4
2025-12-10T05:46:15.512780 flight_mode: 1
2025-12-10T05:46:15.514290 low_power_mode: 1
2025-12-10T05:46:15.515291 status_events: 87
2025-12-10T05:46:15.516291 acceleration: 19.1600
2025-12-10T05:46:15.516789 height_pressure: 11.10
2025-12-10T05:46:15.517289 height_gnss: 22.30
2025-12-10T05:46:15.519288 lat_gnss: -67.6824188
2025-12-10T05:46:15.519789 lon_gnss: 169.4797058
2025-12-10T05:46:15.522788 battery_voltage: 6.81
2025-12-10T05:46:15.524298 rssi: -73.00
2025-12-10T05:46:15.527317 time_since_last_packet: 125
2025-12-10T05:46:15.652843 temperature > 80 C: 71
2025-12-10T05:46:15.653856 subsystem_status: 0
2025-12-10T05:46:15.654859 flight_mode: 0
2025-12-10T05:46:15.655864 low_power_mode: 0
2025-12-10T05:46:15.656365 status_events: 238
2025-12-10T05:46:15.658366 acceleration: 17.6700
2025-12-10T05:46:15.659371 height_pressure: 22.70
2025-12-10T05:46:15.662369 height_gnss: 11.40
2025-12-10T05:46:15.662869 lat_gnss: 70.5490417
2025-12-10T05:46:15.664377 lon_gnss: 126.1529769
2025-12-10T05:46:15.675382 battery_voltage: 8.10
2025-12-10T05:46:15.676386 rssi: -34.00
2025-12-10T05:46:15.677385 time_since_last_packet: 125
2025-12-10T05:46:15.794346 temperature > 80 C: 88
2025-12-10T05:46:15.796345 subsystem_status: 6
2025-12-10T05:46:15.797845 flight_mode: 1
2025-12-10T05:46:15.799345 low_power_mode: 0
2025-12-10T05:46:15.800345 status_events: 147
2025-12-10T05:46:15.801905 acceleration: 19.1100
2025-12-10T05:46:15.802736 height_pressure: 7.00
2025-12-10T05:46:15.806245 height_gnss: 14.00
2025-12-10T05:46:15.807245 lat_gnss: -80.6808471
2025-12-10T05:46:15.810245 lon_gnss: -165.1939849
2025-12-10T05:46:15.811247 battery_voltage: 6.75
2025-12-10T05:46:15.813755 rssi: -86.00
2025-12-10T05:46:15.815265 time_since_last_packet: 126
2025-12-10T05:46:15.941729 temperature > 80 C: 51
2025-12-10T05:46:15.942792 subsystem_status: 2
2025-12-10T05:46:15.944318 flight_mode: 0
2025-12-10T05:46:15.945818 low_power_mode: 1
2025-12-10T05:46:15.946318 status_events: 81
2025-12-10T05:46:15.946817 acceleration: 7.5400
2025-12-10T05:46:15.949318 height_pressure: 2.80
2025-12-10T05:46:15.950319 height_gnss: 7.80
2025-12-10T05:46:15.952822 lat_gnss: -57.8361854
2025-12-10T05:46:15.954327 lon_gnss: 114.4014892
2025-12-10T05:46:15.957326 battery_voltage: 6.11
2025-12-10T05:46:15.958327 rssi: -48.00
2025-12-10T05:46:15.958827 time_since_last_packet: 125
2025-12-10T05:46:16.084233 temperature > 80 C: 70
2025-12-10T05:46:16.085234 subsystem_status: 0
2025-12-10T05:46:16.086234 flight_mode: 1
2025-12-10T05:46:16.088733 low_power_mode: 0
2025-12-10T05:46:16.089234 status_events: 189
2025-12-10T05:46:16.092558 acceleration: 14.2700
2025-12-10T05:46:16.093744 height_pressure: 23.20
2025-12-10T05:46:16.094749 height_gnss: 16.70
2025-12-10T05:46:16.096752 lat_gnss: -2.8358941
2025-12-10T05:46:16.097752 lon_gnss: -54.3943748
2025-12-10T05:46:16.101252 battery_voltage: 5.64
2025-12-10T05:46:16.101752 rssi: -100.00
2025-12-10T05:46:16.104759 time_since_last_packet: 125
2025-12-10T05:46:16.230370 temperature > 80 C: 42
2025-12-10T05:46:16.231373 subsystem_status: 7
2025-12-10T05:46:16.232373 flight_mode: 0
2025-12-10T05:46:16.232874 low_power_mode: 1
2025-12-10T05:46:16.233877 status_events: 135
2025-12-10T05:46:16.236384 acceleration: 3.4000
2025-12-10T05:46:16.236884 height_pressure: 23.30
2025-12-10T05:46:16.240384 height_gnss: 14.80
2025-12-10T05:46:16.241384 lat_gnss: 7.1929879
2025-12-10T05:46:16.244466 lon_gnss: 166.0603485
2025-12-10T05:46:16.244966 battery_voltage: 7.74
2025-12-10T05:46:16.245966 rssi: -51.00
2025-12-10T05:46:16.248466 time_since_last_packet: 125
2025-12-10T05:46:16.373756 temperature > 80 C: 35
2025-12-10T05:46:16.375255 subsystem_status: 4
2025-12-10T05:46:16.377255 flight_mode: 0
2025-12-10T05:46:16.380760 low_power_mode: 0
2025-12-10T05:46:16.383767 status_events: 165
2025-12-10T05:46:16.384773 acceleration: 5.5300
2025-12-10T05:46:16.385274 height_pressure: 0.00
2025-12-10T05:46:16.386273 height_gnss: 13.90
2025-12-10T05:46:16.387273 lat_gnss: -67.1241683
2025-12-10T05:46:16.388276 lon_gnss: -157.2320251
2025-12-10T05:46:16.389275 battery_voltage: 5.08
2025-12-10T05:46:16.400288 rssi: -94.00
2025-12-10T05:46:16.401292 time_since_last_packet: 125
2025-12-10T05:46:16.517484 temperature > 80 C: 50
2025-12-10T05:46:16.518482 subsystem_status: 3
2025-12-10T05:46:16.519482 flight_mode: 0
2025-12-10T05:46:16.522982 low_power_mode: 0
2025-12-10T05:46:16.522982 status_events: 48
2025-12-10T05:46:16.524489 acceleration: 13.1500
2025-12-10T05:46:16.526990 height_pressure: 28.90
2025-12-10T05:46:16.527989 height_gnss: 3.70
2025-12-10T05:46:16.530988 lat_gnss: -11.9360704
2025-12-10T05:46:16.531989 lon_gnss: -117.9290313
2025-12-10T05:46:16.534991 battery_voltage: 9.56
2025-12-10T05:46:16.535991 rssi: -58.00
2025-12-10T05:46:16.538994 time_since_last_packet: 126
2025-12-10T05:46:16.665139 temperature > 80 C: 56
2025-12-10T05:46:16.667640 subsystem_status: 7
2025-12-10T05:46:16.669639 flight_mode: 0
2025-12-10T05:46:16.671138 low_power_mode: 0
2025-12-10T05:46:16.672639 status_events: 204
2025-12-10T05:46:16.676666 acceleration: 16.6200
2025-12-10T05:46:16.677662 height_pressure: 5.30
2025-12-10T05:46:16.679162 height_gnss: 12.20
2025-12-10T05:46:16.680661 lat_gnss: -70.4478683
2025-12-10T05:46:16.681161 lon_gnss: 175.8832855
2025-12-10T05:46:16.682160 battery_voltage: 6.34
2025-12-10T05:46:16.682660 rssi: -71.00
2025-12-10T05:46:16.683174 time_since_last_packet: 126
2025-12-10T05:46:16.810612 temperature > 80 C: 23
2025-12-10T05:46:16.811612 subsystem_status: 7
2025-12-10T05:46:16.813115 flight_mode: 0
2025-12-10T05:46:16.814122 low_power_mode: 0
2025-12-10T05:46:16.815127 status_events: 155
2025-12-10T05:46:16.815627 acceleration: 3.2400
2025-12-10T05:46:16.817774 height_pressure: 21.80
2025-12-10T05:46:16.818277 height_gnss: 24.90
2025-12-10T05:46:16.819277 lat_gnss: -44.5054473
2025-12-10T05:46:16.830371 lon_gnss: 105.7989578
2025-12-10T05:46:16.831374 battery_voltage: 9.59
2025-12-10T05:46:16.832374 rssi: -69.00
2025-12-10T05:46:16.832874 time_since_last_packet: 125
2025-12-10T05:46:16.958720 temperature > 80 C: 20
2025-12-10T05:46:16.960227 subsystem_status: 7
2025-12-10T05:46:16.961731 flight_mode: 0
2025-12-10T05:46:16.962727 low_power_mode: 1
2025-12-10T05:46:16.963226 status_events: 178
2025-12-10T05:46:16.964231 acceleration: 1.4500
2025-12-10T05:46:16.965240 height_pressure: 25.70
2025-12-10T05:46:16.965744 height_gnss: 23.10
2025-12-10T05:46:16.966744 lat_gnss: -28.4937953
2025-12-10T05:46:16.967244 lon_gnss: 49.2273902
2025-12-10T05:46:16.969242 battery_voltage: 7.82
2025-12-10T05:46:16.969743 rssi: -67.00
2025-12-10T05:46:16.973233 time_since_last_packet: 126
2025-12-10T05:46:17.099195 temperature > 80 C: 74
2025-12-10T05:46:17.100198 subsystem_status: 4
2025-12-10T05:46:17.101198 flight_mode: 0
2025-12-10T05:46:17.102198 low_power_mode: 0
2025-12-10T05:46:17.102698 status_events: 58
2025-12-10T05:46:17.104705 acceleration: 5.4900
2025-12-10T05:46:17.105205 height_pressure: 25.40
2025-12-10T05:46:17.108704 height_gnss: 25.20
2025-12-10T05:46:17.109705 lat_gnss: 83.5398101
2025-12-10T05:46:17.112705 lon_gnss: 23.7518405
2025-12-10T05:46:17.113205 battery_voltage: 5.26
2025-12-10T05:46:17.114209 rssi: -75.00
2025-12-10T05:46:17.116712 time_since_last_packet: 125
2025-12-10T05:46:17.243112 temperature > 80 C: 65
2025-12-10T05:46:17.245138 subsystem_status: 4
2025-12-10T05:46:17.247142 flight_mode: 0
2025-12-10T05:46:17.248634 low_power_mode: 0
2025-12-10T05:46:17.249636 status_events: 137
2025-12-10T05:46:17.251134 acceleration: 6.3900
2025-12-10T05:46:17.252132 height_pressure: 19.00
2025-12-10T05:46:17.252632 height_gnss: 2.90
2025-12-10T05:46:17.253132 lat_gnss: -77.4770126
2025-12-10T05:46:17.255885 lon_gnss: -5.5143470
2025-12-10T05:46:17.256886 battery_voltage: 10.70
2025-12-10T05:46:17.259900 rssi: -93.00
2025-12-10T05:46:17.260901 time_since_last_packet: 126
2025-12-10T05:46:17.387950 temperature > 80 C: 49
2025-12-10T05:46:17.389453 subsystem_status: 6
2025-12-10T05:46:17.390453 flight_mode: 1
2025-12-10T05:46:17.391451 low_power_mode: 0
2025-12-10T05:46:17.391953 status_events: 17
2025-12-10T05:46:17.392952 acceleration: 13.1800
2025-12-10T05:46:17.395461 height_pressure: 0.30
2025-12-10T05:46:17.395961 height_gnss: 9.40
2025-12-10T05:46:17.399460 lat_gnss: 15.7858390
2025-12-10T05:46:17.400461 lon_gnss: 108.4596862
2025-12-10T05:46:17.402961 battery_voltage: 10.67
2025-12-10T05:46:17.404979 rssi: -51.00
2025-12-10T05:46:17.405984 time_since_last_packet: 125
2025-12-10T05:46:17.532495 temperature > 80 C: 89
2025-12-10T05:46:17.535014 subsystem_status: 7
2025-12-10T05:46:17.536513 flight_mode: 0
2025-12-10T05:46:17.538013 low_power_mode: 0
2025-12-10T05:46:17.540017 status_events: 2
2025-12-10T05:46:17.542014 acceleration: 11.9000
2025-12-10T05:46:17.544015 height_pressure: 12.20
2025-12-10T05:46:17.545019 height_gnss: 24.20
2025-12-10T05:46:17.546518 lat_gnss: -46.0750808
2025-12-10T05:46:17.547018 lon_gnss: 39.2227134
2025-12-10T05:46:17.548018 battery_voltage: 6.89
2025-12-10T05:46:17.548518 rssi: -77.00
2025-12-10T05:46:17.550520 time_since_last_packet: 126
2025-12-10T05:46:17.676655 temperature > 80 C: 51
2025-12-10T05:46:17.678158 subsystem_status: 4
2025-12-10T05:46:17.679158 flight_mode: 0
2025-12-10T05:46:17.680660 low_power_mode: 1
2025-12-10T05:46:17.681158 status_events: 188
2025-12-10T05:46:17.682158 acceleration: 16.4800
2025-12-10T05:46:17.682658 height_pressure: 20.10
2025-12-10T05:46:17.686163 height_gnss: 20.10
2025-12-10T05:46:17.687164 lat_gnss: -53.7538490
2025-12-10T05:46:17.690092 lon_gnss: 151.9532775
2025-12-10T05:46:17.691095 battery_voltage: 7.94
2025-12-10T05:46:17.692094 rssi: -89.00
2025-12-10T05:46:17.694603 time_since_last_packet: 126
2025-12-10T05:46:17.822087 temperature > 80 C: 67
2025-12-10T05:46:17.823091 subsystem_status: 5
2025-12-10T05:46:17.824596 flight_mode: 1
2025-12-10T05:46:17.825096 low_power_mode: 0
2025-12-10T05:46:17.826096 status_events: 202
2025-12-10T05:46:17.826596 acceleration: 16.7400
2025-12-10T05:46:17.829596 height_pressure: 7.40
2025-12-10T05:46:17.830596 height_gnss: 27.60
2025-12-10T05:46:17.833097 lat_gnss: -12.5806140
2025-12-10T05:46:17.834606 lon_gnss: -89.6048736
2025-12-10T05:46:17.837604 battery_voltage: 8.43
2025-12-10T05:46:17.838604 rssi: -52.00
2025-12-10T05:46:17.839605 time_since_last_packet: 126
2025-12-10T05:46:17.965245 temperature > 80 C: 77
2025-12-10T05:46:17.966252 subsystem_status: 5
2025-12-10T05:46:17.967750 flight_mode: 0
2025-12-10T05:46:17.968749 low_power_mode: 1
2025-12-10T05:46:17.969749 status_events: 63
2025-12-10T05:46:17.970249 acceleration: 10.6000
2025-12-10T05:46:17.972748 height_pressure: 4.20
2025-12-10T05:46:17.973249 height_gnss: 28.80
2025-12-10T05:46:17.976756 lat_gnss: 11.7144088
2025-12-10T05:46:17.977760 lon_gnss: -145.0462341
2025-12-10T05:46:17.981257 battery_voltage: 11.12
2025-12-10T05:46:17.981757 rssi: -69.00
2025-12-10T05:46:17.984762 time_since_last_packet: 125
2025-12-10T05:46:18.109989 temperature > 80 C: 26
2025-12-10T05:46:18.111492 subsystem_status: 7
2025-12-10T05:46:18.112494 flight_mode: 0
2025-12-10T05:46:18.114515 low_power_mode: 1
2025-12-10T05:46:18.115514 status_events: 45
2025-12-10T05:46:18.116014 acceleration: 16.2500
2025-12-10T05:46:18.117015 height_pressure: 23.80
2025-12-10T05:46:18.120515 height_gnss: 13.20
2025-12-10T05:46:18.121016 lat_gnss: 85.1437454
2025-12-10T05:46:18.124519 lon_gnss: -31.6909828
2025-12-10T05:46:18.125521 battery_voltage: 5.16
2025-12-10T05:46:18.126524 rssi: -83.00
2025-12-10T05:46:18.128524 time_since_last_packet: 126
2025-12-10T05:46:18.255615 temperature > 80 C: 34
2025-12-10T05:46:18.256618 subsystem_status: 3
2025-12-10T05:46:18.257618 flight_mode: 0
2025-12-10T05:46:18.258619 low_power_mode: 0
2025-12-10T05:46:18.259618 status_events: 243
2025-12-10T05:46:18.260618 acceleration: 18.8500
2025-12-10T05:46:18.263118 height_pressure: 27.70
2025-12-10T05:46:18.264624 height_gnss: 14.40
2025-12-10T05:46:18.267624 lat_gnss: -59.5374603
2025-12-10T05:46:18.268628 lon_gnss: -99.3166885
2025-12-10T05:46:18.269625 battery_voltage: 5.38
2025-12-10T05:46:18.271871 rssi: -43.00
2025-12-10T05:46:18.272873 time_since_last_packet: 126
2025-12-10T05:46:18.398787 temperature > 80 C: 53
2025-12-10T05:46:18.399792 subsystem_status: 4
2025-12-10T05:46:18.400800 flight_mode: 1
2025-12-10T05:46:18.402792 low_power_mode: 0
2025-12-10T05:46:18.403293 status_events: 104
2025-12-10T05:46:18.404810 acceleration: 1.1800
2025-12-10T05:46:18.407313 height_pressure: 15.10
2025-12-10T05:46:18.408317 height_gnss: 20.10
2025-12-10T05:46:18.411314 lat_gnss: -77.5967102
2025-12-10T05:46:18.412315 lon_gnss: 69.5201263
2025-12-10T05:46:18.415329 battery_voltage: 11.27
2025-12-10T05:46:18.416330 rssi: -74.00
2025-12-10T05:46:18.418827 time_since_last_packet: 126
2025-12-10T05:46:18.545348 temperature > 80 C: 72
2025-12-10T05:46:18.546896 subsystem_status: 2
2025-12-10T05:46:18.547898 flight_mode: 1
2025-12-10T05:46:18.549399 low_power_mode: 0
2025-12-10T05:46:18.549899 status_events: 201
2025-12-10T05:46:18.550899 acceleration: 3.1500
2025-12-10T05:46:18.551898 height_pressure: 8.70
2025-12-10T05:46:18.554406 height_gnss: 4.80
2025-12-10T05:46:18.555406 lat_gnss: 44.4010734
2025-12-10T05:46:18.558406 lon_gnss: 69.0118713
2025-12-10T05:46:18.559906 battery_voltage: 5.43
2025-12-10T05:46:18.560407 rssi: -97.00
2025-12-10T05:46:18.562910 time_since_last_packet: 125
2025-12-10T05:46:18.690474 temperature > 80 C: 77
2025-12-10T05:46:18.691974 subsystem_status: 2
2025-12-10T05:46:18.693991 flight_mode: 1
2025-12-10T05:46:18.696004 low_power_mode: 1
2025-12-10T05:46:18.697505 status_events: 198
2025-12-10T05:46:18.698508 acceleration: 0.6800
2025-12-10T05:46:18.699501 height_pressure: 23.90
2025-12-10T05:46:18.700501 height_gnss: 28.90
2025-12-10T05:46:18.701502 lat_gnss: -28.4988327
2025-12-10T05:46:18.702001 lon_gnss: -96.0807342
2025-12-10T05:46:18.703001 battery_voltage: 9.25
2025-12-10T05:46:18.706012 rssi: -99.00
2025-12-10T05:46:18.707012 time_since_last_packet: 125
2025-12-10T05:46:18.833003 temperature > 80 C: 81
2025-12-10T05:46:18.835008 subsystem_status: 2
2025-12-10T05:46:18.836008 flight_mode: 0
2025-12-10T05:46:18.837008 low_power_mode: 1
2025-12-10T05:46:18.837508 status_events: 169
2025-12-10T05:46:18.838508 acceleration: 13.8800
2025-12-10T05:46:18.841508 height_pressure: 2.70
2025-12-10T05:46:18.842508 height_gnss: 7.50
2025-12-10T05:46:18.845445 lat_gnss: 55.5750732
2025-12-10T05:46:18.846449 lon_gnss: -58.4314880
2025-12-10T05:46:18.849461 battery_voltage: 11.73
2025-12-10T05:46:18.850423 rssi: -54.00
2025-12-10T05:46:18.852966 time_since_last_packet: 126
2025-12-10T05:46:18.978699 temperature > 80 C: 29
2025-12-10T05:46:18.980223 subsystem_status: 3
2025-12-10T05:46:18.981222 flight_mode: 0
2025-12-10T05:46:18.981722 low_power_mode: 1
2025-12-10T05:46:18.982722 status_events: 64
2025-12-10T05:46:18.984700 acceleration: 17.3300
